year,FIPS,area_name,age_in_yrs_num,age_in_yrs_char,total,total_male,total_female,nh_white_total,nh_white_male,nh_white_female,nh_black_total,nh_black_male,nh_black_female,hispanic_total,hispanic_male,hispanic_female,nh_asian_total,nh_asian_male,nh_asian_female,nh_other_total,nh_other_male,nh_other_female
2043,157,Fort Bend County,85,85 yrs,9592,4120,5472,4486,2063,2423,1323,421,902,1379,515,864,2166,1008,1158,238,113,125
2043,157,Fort Bend County,86,86 yrs,8684,3708,4976,4095,1871,2224,1161,372,789,1228,458,770,1973,924,1049,227,83,144
2043,157,Fort Bend County,87,87 yrs,7745,3331,4414,3447,1569,1878,1030,337,693,1120,428,692,1930,904,1026,218,93,125
2043,157,Fort Bend County,88,88 yrs,6713,2747,3966,2994,1289,1705,952,300,652,960,325,635,1637,769,868,170,64,106
2043,157,Fort Bend County,89,89 yrs,5555,2289,3266,2466,1079,1387,755,213,542,825,270,555,1396,683,713,113,44,69
2043,157,Fort Bend County,90,90 yrs,4921,1987,2934,2131,892,1239,652,187,465,693,237,456,1338,635,703,107,36,71
2043,157,Fort Bend County,91,91 yrs,4043,1572,2471,1780,766,1014,555,133,422,597,200,397,1021,448,573,90,25,65
2043,157,Fort Bend County,92,92 yrs,3241,1257,1984,1354,550,804,412,118,294,459,151,308,958,421,537,58,17,41
2043,157,Fort Bend County,93,93 yrs,2704,1047,1657,1098,440,658,347,98,249,406,131,275,806,366,440,47,12,35
2043,157,Fort Bend County,94,94 yrs,2010,756,1254,817,317,500,270,67,203,302,95,207,593,268,325,28,9,19
2043,157,Fort Bend County,95,95+ yrs,5257,1908,3349,1945,698,1247,565,140,425,922,256,666,1773,800,973,52,14,38
2044,157,Fort Bend County,-1,All Ages,1889821,934943,954878,458842,231026,227816,268465,125032,143433,475442,231244,244198,599004,302999,296005,88068,44642,43426
2044,157,Fort Bend County,0,< 1 yr,22262,11345,10917,4034,2057,1977,3093,1576,1517,7341,3744,3597,5912,3010,2902,1882,958,924
2044,157,Fort Bend County,1,1 yr,22492,11485,11007,4077,2080,1997,3077,1567,1510,7360,3752,3608,6128,3145,2983,1850,941,909
2044,157,Fort Bend County,2,2 yrs,22857,11671,11186,4151,2119,2032,3088,1568,1520,7410,3778,3632,6375,3279,3096,1833,927,906
2044,157,Fort Bend County,3,3 yrs,23255,11903,11352,4235,2164,2071,3103,1577,1526,7462,3804,3658,6639,3440,3199,1816,918,898
2044,157,Fort Bend County,4,4 yrs,23679,12123,11556,4323,2211,2112,3123,1582,1541,7520,3833,3687,6912,3591,3321,1801,906,895
2044,157,Fort Bend County,5,5 yrs,24124,12382,11742,4417,2261,2156,3146,1595,1551,7583,3865,3718,7189,3761,3428,1789,900,889
2044,157,Fort Bend County,6,6 yrs,24352,12488,11864,4511,2311,2200,3174,1604,1570,7600,3880,3720,7294,3807,3487,1773,886,887
2044,157,Fort Bend County,7,7 yrs,24587,12628,11959,4605,2360,2245,3208,1621,1587,7620,3896,3724,7399,3873,3526,1755,878,877
2044,157,Fort Bend County,8,8 yrs,24820,12733,12087,4696,2408,2288,3244,1634,1610,7645,3913,3732,7495,3915,3580,1740,863,877
2044,157,Fort Bend County,9,9 yrs,25042,12867,12175,4779,2452,2327,3287,1655,1632,7664,3930,3734,7590,3976,3614,1722,854,868
2044,157,Fort Bend County,10,10 yrs,25269,12974,12295,4849,2490,2359,3337,1676,1661,7689,3950,3739,7689,4019,3670,1705,839,866
2044,157,Fort Bend County,11,11 yrs,25316,13009,12307,4970,2555,2415,3399,1707,1692,7642,3919,3723,7616,3994,3622,1689,834,855
2044,157,Fort Bend County,12,12 yrs,25373,13027,12346,5085,2620,2465,3468,1739,1729,7600,3896,3704,7544,3949,3595,1676,823,853
2044,157,Fort Bend County,13,13 yrs,25392,13055,12337,5188,2678,2510,3535,1774,1761,7546,3862,3684,7465,3923,3542,1658,818,840
2044,157,Fort Bend County,14,14 yrs,25381,13029,12352,5274,2728,2546,3602,1806,1796,7492,3829,3663,7375,3862,3513,1638,804,834
2044,157,Fort Bend County,15,15 yrs,25273,12971,12302,5317,2745,2572,3652,1828,1824,7424,3785,3639,7271,3825,3446,1609,788,821
2044,157,Fort Bend County,16,16 yrs,25090,12863,12227,5418,2808,2610,3704,1851,1853,7224,3683,3541,7166,3750,3416,1578,771,807
2044,157,Fort Bend County,17,17 yrs,24684,12675,12009,5433,2822,2611,3702,1853,1849,7010,3574,3436,7017,3680,3337,1522,746,776
2044,157,Fort Bend County,18,18 yrs,23342,12025,11317,5022,2658,2364,3548,1792,1756,6651,3395,3256,6658,3472,3186,1463,708,755
2044,157,Fort Bend County,19,19 yrs,21651,11157,10494,4428,2333,2095,3396,1726,1670,6194,3165,3029,6225,3249,2976,1408,684,724
2044,157,Fort Bend County,20,20 yrs,21305,10971,10334,4420,2349,2071,3436,1749,1687,6041,3083,2958,6036,3136,2900,1372,654,718
2044,157,Fort Bend County,21,21 yrs,21153,10846,10307,4286,2271,2015,3466,1752,1714,5970,3020,2950,6089,3154,2935,1342,649,693
2044,157,Fort Bend County,22,22 yrs,21124,10727,10397,4238,2226,2012,3495,1753,1742,5896,2949,2947,6186,3163,3023,1309,636,673
2044,157,Fort Bend County,23,23 yrs,21292,10786,10506,4349,2273,2076,3511,1759,1752,5833,2892,2941,6318,3235,3083,1281,627,654
2044,157,Fort Bend County,24,24 yrs,21256,10715,10541,4347,2270,2077,3494,1744,1750,5783,2847,2936,6376,3243,3133,1256,611,645
2044,157,Fort Bend County,25,25 yrs,21192,10645,10547,4368,2286,2082,3486,1735,1751,5704,2787,2917,6407,3238,3169,1227,599,628
2044,157,Fort Bend County,26,26 yrs,21454,10727,10727,4400,2298,2102,3455,1715,1740,5786,2807,2979,6610,3318,3292,1203,589,614
2044,157,Fort Bend County,27,27 yrs,21656,10788,10868,4408,2309,2099,3414,1694,1720,5861,2827,3034,6794,3374,3420,1179,584,595
2044,157,Fort Bend County,28,28 yrs,21943,10874,11069,4467,2348,2119,3363,1668,1695,5940,2850,3090,7017,3442,3575,1156,566,590
2044,157,Fort Bend County,29,29 yrs,22148,10920,11228,4460,2339,2121,3317,1644,1673,6014,2862,3152,7223,3514,3709,1134,561,573
2044,157,Fort Bend County,30,30 yrs,22339,10912,11427,4481,2342,2139,3255,1608,1647,6095,2883,3212,7395,3527,3868,1113,552,561
2044,157,Fort Bend County,31,31 yrs,22756,11193,11563,4529,2372,2157,3198,1574,1624,6169,2918,3251,7751,3773,3978,1109,556,553
2044,157,Fort Bend County,32,32 yrs,23116,11375,11741,4582,2397,2185,3147,1548,1599,6236,2952,3284,8064,3932,4132,1087,546,541
2044,157,Fort Bend County,33,33 yrs,23563,11659,11904,4647,2438,2209,3118,1533,1585,6295,2973,3322,8425,4169,4256,1078,546,532
2044,157,Fort Bend County,34,34 yrs,25335,12700,12635,5414,3014,2400,3185,1538,1647,6423,2995,3428,9244,4599,4645,1069,554,515
2044,157,Fort Bend County,35,35 yrs,26459,13114,13345,5844,3109,2735,3550,1698,1852,6511,3008,3503,9467,4691,4776,1087,608,479
2044,157,Fort Bend County,36,36 yrs,27094,13513,13581,5747,3024,2723,3585,1745,1840,6433,3082,3351,10296,5135,5161,1033,527,506
2044,157,Fort Bend County,37,37 yrs,27950,13828,14122,5986,3137,2849,3784,1812,1972,6685,3120,3565,10402,5204,5198,1093,555,538
2044,157,Fort Bend County,38,38 yrs,28333,14323,14010,6359,3477,2882,3744,1884,1860,6614,3174,3440,10583,5269,5314,1033,519,514
2044,157,Fort Bend County,39,39 yrs,28642,14182,14460,6353,3403,2950,3809,1769,2040,6851,3262,3589,10497,5147,5350,1132,601,531
2044,157,Fort Bend County,40,40 yrs,29882,14872,15010,6615,3377,3238,4027,1946,2081,6836,3273,3563,11172,5608,5564,1232,668,564
2044,157,Fort Bend County,41,41 yrs,29751,14913,14838,6503,3284,3219,4092,2087,2005,6929,3238,3691,11144,5756,5388,1083,548,535
2044,157,Fort Bend County,42,42 yrs,28995,15137,13858,6656,3558,3098,4000,1997,2003,6853,3246,3607,10347,5662,4685,1139,674,465
2044,157,Fort Bend County,43,43 yrs,30045,15455,14590,6752,3568,3184,4295,2076,2219,6716,3200,3516,11061,5941,5120,1221,670,551
2044,157,Fort Bend County,44,44 yrs,29334,15008,14326,7027,3846,3181,4289,2117,2172,6675,3212,3463,10147,5170,4977,1196,663,533
2044,157,Fort Bend County,45,45 yrs,28822,14437,14385,6594,3488,3106,4270,2086,2184,6713,3148,3565,10068,5094,4974,1177,621,556
2044,157,Fort Bend County,46,46 yrs,28943,14786,14157,6506,3425,3081,4381,2067,2314,6420,3128,3292,10483,5565,4918,1153,601,552
2044,157,Fort Bend County,47,47 yrs,28320,14576,13744,6787,3621,3166,4241,2127,2114,6080,2950,3130,10196,5316,4880,1016,562,454
2044,157,Fort Bend County,48,48 yrs,28213,14658,13555,6789,3609,3180,4290,2094,2196,6140,2983,3157,9972,5396,4576,1022,576,446
2044,157,Fort Bend County,49,49 yrs,27955,14217,13738,6504,3406,3098,4210,1981,2229,6122,3034,3088,10061,5194,4867,1058,602,456
2044,157,Fort Bend County,50,50 yrs,27928,14167,13761,6671,3440,3231,4192,2069,2123,6265,3000,3265,9798,5110,4688,1002,548,454
2044,157,Fort Bend County,51,51 yrs,27954,14649,13305,6424,3452,2972,4365,2211,2154,6201,3027,3174,9933,5367,4566,1031,592,439
2044,157,Fort Bend County,52,52 yrs,25059,13127,11932,5615,2983,2632,3919,1938,1981,5788,2920,2868,8855,4779,4076,882,507,375
2044,157,Fort Bend County,53,53 yrs,22036,11291,10745,4042,2114,1928,3380,1731,1649,5609,2826,2783,8334,4241,4093,671,379,292
2044,157,Fort Bend County,54,54 yrs,21091,10581,10510,3683,1921,1762,3013,1460,1553,5331,2626,2705,8465,4182,4283,599,392,207
2044,157,Fort Bend County,55,55 yrs,19621,10176,9445,3852,1994,1858,2713,1321,1392,4913,2505,2408,7634,4051,3583,509,305,204
2044,157,Fort Bend County,56,56 yrs,19010,9542,9468,4078,2040,2038,2423,1034,1389,4593,2439,2154,7421,3748,3673,495,281,214
2044,157,Fort Bend County,57,57 yrs,18773,9683,9090,4363,2164,2199,2327,1095,1232,4640,2389,2251,6867,3727,3140,576,308,268
2044,157,Fort Bend County,58,58 yrs,18455,9264,9191,4397,2250,2147,2248,1002,1246,4555,2388,2167,6781,3363,3418,474,261,213
2044,157,Fort Bend County,59,59 yrs,18917,9552,9365,4763,2342,2421,2178,963,1215,4433,2195,2238,7129,3807,3322,414,245,169
2044,157,Fort Bend County,60,60 yrs,17161,8293,8868,4282,2082,2200,2050,878,1172,4085,2019,2066,6256,3064,3192,488,250,238
2044,157,Fort Bend County,61,61 yrs,17483,8508,8975,4773,2343,2430,2081,919,1162,4383,2155,2228,5804,2861,2943,442,230,212
2044,157,Fort Bend County,62,62 yrs,16957,8393,8564,4695,2284,2411,2053,872,1181,4193,2141,2052,5538,2859,2679,478,237,241
2044,157,Fort Bend County,63,63 yrs,16672,8034,8638,4856,2375,2481,2126,891,1235,4190,1997,2193,4953,2504,2449,547,267,280
2044,157,Fort Bend County,64,64 yrs,16601,7829,8772,4891,2352,2539,2323,932,1391,3906,1896,2010,5006,2409,2597,475,240,235
2044,157,Fort Bend County,65,65 yrs,15562,7304,8258,4749,2298,2451,2112,809,1303,3699,1783,1916,4484,2165,2319,518,249,269
2044,157,Fort Bend County,66,66 yrs,15438,7307,8131,4723,2284,2439,2091,819,1272,3739,1813,1926,4350,2120,2230,535,271,264
2044,157,Fort Bend County,67,67 yrs,15161,6867,8294,4709,2265,2444,2183,849,1334,3661,1654,2007,4170,1923,2247,438,176,262
2044,157,Fort Bend County,68,68 yrs,14981,6914,8067,4522,2181,2341,2144,808,1336,3664,1692,1972,4131,1942,2189,520,291,229
2044,157,Fort Bend County,69,69 yrs,15716,7155,8561,4992,2351,2641,2250,861,1389,3707,1734,1973,4201,1896,2305,566,313,253
2044,157,Fort Bend County,70,70 yrs,15076,6882,8194,4733,2321,2412,2343,882,1461,3319,1497,1822,4125,1889,2236,556,293,263
2044,157,Fort Bend County,71,71 yrs,15517,7065,8452,4972,2367,2605,2432,912,1520,3422,1541,1881,4178,1999,2179,513,246,267
2044,157,Fort Bend County,72,72 yrs,15754,7020,8734,5414,2537,2877,2473,920,1553,3337,1477,1860,4023,1817,2206,507,269,238
2044,157,Fort Bend County,73,73 yrs,15883,7231,8652,5741,2747,2994,2515,941,1574,3218,1459,1759,3894,1797,2097,515,287,228
2044,157,Fort Bend County,74,74 yrs,15223,6732,8491,5701,2656,3045,2270,805,1465,3129,1391,1738,3639,1628,2011,484,252,232
2044,157,Fort Bend County,75,75 yrs,14084,6247,7837,5190,2384,2806,2129,793,1336,2795,1254,1541,3478,1573,1905,492,243,249
2044,157,Fort Bend County,76,76 yrs,13272,5929,7343,5049,2466,2583,2045,751,1294,2643,1135,1508,3151,1427,1724,384,150,234
2044,157,Fort Bend County,77,77 yrs,13080,5930,7150,5052,2420,2632,1942,715,1227,2438,1082,1356,3257,1528,1729,391,185,206
2044,157,Fort Bend County,78,78 yrs,12830,5731,7099,4854,2269,2585,1911,702,1209,2445,1064,1381,3231,1515,1716,389,181,208
2044,157,Fort Bend County,79,79 yrs,12534,5590,6944,5102,2420,2682,1882,656,1226,2248,979,1269,2873,1347,1526,429,188,241
2044,157,Fort Bend County,80,80 yrs,12278,5232,7046,4936,2167,2769,1838,605,1233,2083,864,1219,3028,1417,1611,393,179,214
2044,157,Fort Bend County,81,81 yrs,12055,5314,6741,5025,2376,2649,1711,589,1122,1957,805,1152,2983,1365,1618,379,179,200
2044,157,Fort Bend County,82,82 yrs,11065,4782,6283,4866,2200,2666,1550,525,1025,1782,742,1040,2480,1157,1323,387,158,229
2044,157,Fort Bend County,83,83 yrs,10841,4504,6337,4707,2051,2656,1545,532,1013,1651,647,1004,2594,1146,1448,344,128,216
2044,157,Fort Bend County,84,84 yrs,10646,4605,6041,4795,2197,2598,1464,509,955,1570,641,929,2518,1122,1396,299,136,163
2044,157,Fort Bend County,85,85 yrs,9909,4164,5745,4623,2030,2593,1318,424,894,1428,559,869,2279,1036,1243,261,115,146
2044,157,Fort Bend County,86,86 yrs,9078,3860,5218,4226,1924,2302,1225,383,842,1325,484,841,2084,968,1116,218,101,117
2044,157,Fort Bend County,87,87 yrs,8155,3442,4713,3820,1724,2096,1069,335,734,1169,427,742,1887,880,1007,210,76,134
2044,157,Fort Bend County,88,88 yrs,7186,3054,4132,3178,1427,1751,938,300,638,1054,395,659,1818,849,969,198,83,115
2044,157,Fort Bend County,89,89 yrs,6168,2485,3683,2728,1158,1570,856,261,595,897,296,601,1535,715,820,152,55,97
2044,157,Fort Bend County,90,90 yrs,5047,2051,2996,2217,954,1263,677,186,491,759,242,517,1294,630,664,100,39,61
2044,157,Fort Bend County,91,91 yrs,4419,1758,2661,1882,773,1109,576,159,417,627,210,417,1242,587,655,92,29,63
2044,157,Fort Bend County,92,92 yrs,3562,1360,2202,1545,651,894,483,113,370,533,174,359,928,403,525,73,19,54
2044,157,Fort Bend County,93,93 yrs,2818,1069,1749,1151,455,696,356,100,256,402,129,273,860,371,489,49,14,35
2044,157,Fort Bend County,94,94 yrs,2288,869,1419,910,353,557,289,78,211,351,110,241,703,320,383,35,8,27
2044,157,Fort Bend County,95,95+ yrs,5866,2134,3732,2115,760,1355,664,163,501,1004,285,719,2022,910,1112,61,16,45
2045,157,Fort Bend County,-1,All Ages,1948127,964376,983751,466190,234910,231280,272654,127064,145590,489741,238061,251680,626959,317354,309605,92583,46987,45596
2045,157,Fort Bend County,0,< 1 yr,22865,11667,11198,4078,2080,1998,3147,1606,1541,7534,3843,3691,6148,3139,3009,1958,999,959
2045,157,Fort Bend County,1,1 yr,23079,11772,11307,4112,2098,2014,3127,1590,1537,7551,3850,3701,6366,3258,3108,1923,976,947
2045,157,Fort Bend County,2,2 yrs,23418,11971,11447,4174,2131,2043,3136,1595,1541,7597,3873,3724,6611,3409,3202,1900,963,937
2045,157,Fort Bend County,3,3 yrs,23798,12168,11630,4249,2171,2078,3145,1595,1550,7648,3899,3749,6874,3553,3321,1882,950,932
2045,157,Fort Bend County,4,4 yrs,24215,12411,11804,4334,2216,2118,3160,1604,1556,7702,3926,3776,7155,3725,3430,1864,940,924
2045,157,Fort Bend County,5,5 yrs,24661,12643,12018,4424,2265,2159,3181,1609,1572,7760,3955,3805,7445,3885,3560,1851,929,922
2045,157,Fort Bend County,6,6 yrs,24876,12772,12104,4520,2315,2205,3203,1622,1581,7775,3968,3807,7544,3948,3596,1834,919,915
2045,157,Fort Bend County,7,7 yrs,25111,12883,12228,4616,2366,2250,3231,1630,1601,7792,3984,3808,7654,3997,3657,1818,906,912
2045,157,Fort Bend County,8,8 yrs,25352,13027,12325,4712,2417,2295,3265,1647,1618,7812,4000,3812,7762,4065,3697,1801,898,903
2045,157,Fort Bend County,9,9 yrs,25589,13135,12454,4805,2466,2339,3302,1661,1641,7836,4017,3819,7863,4110,3753,1783,881,902
2045,157,Fort Bend County,10,10 yrs,25818,13270,12548,4888,2509,2379,3347,1682,1665,7856,4034,3822,7962,4173,3789,1765,872,893
2045,157,Fort Bend County,11,11 yrs,25890,13295,12595,5015,2580,2435,3407,1710,1697,7815,4010,3805,7897,4131,3766,1756,864,892
2045,157,Fort Bend County,12,12 yrs,25937,13331,12606,5139,2647,2492,3471,1742,1729,7767,3978,3789,7820,4105,3715,1740,859,881
2045,157,Fort Bend County,13,13 yrs,25986,13344,12642,5255,2713,2542,3539,1774,1765,7722,3953,3769,7745,4058,3687,1725,846,879
2045,157,Fort Bend County,14,14 yrs,26006,13372,12634,5360,2771,2589,3609,1810,1799,7667,3919,3748,7664,4031,3633,1706,841,865
2045,157,Fort Bend County,15,15 yrs,25933,13294,12639,5419,2799,2620,3668,1832,1836,7606,3880,3726,7561,3961,3600,1679,822,857
2045,157,Fort Bend County,16,16 yrs,25818,13262,12556,5544,2875,2669,3726,1868,1858,7415,3780,3635,7479,3929,3550,1654,810,844
2045,157,Fort Bend County,17,17 yrs,25438,13041,12397,5581,2899,2682,3738,1868,1870,7194,3667,3527,7324,3825,3499,1601,782,819
2045,157,Fort Bend County,18,18 yrs,24155,12458,11697,5175,2735,2440,3601,1822,1779,6845,3493,3352,6988,3656,3332,1546,752,794
2045,157,Fort Bend County,19,19 yrs,22463,11569,10894,4577,2415,2162,3451,1752,1699,6379,3262,3117,6566,3420,3146,1490,720,770
2045,157,Fort Bend County,20,20 yrs,22175,11431,10744,4586,2435,2151,3508,1786,1722,6232,3177,3055,6390,3331,3059,1459,702,757
2045,157,Fort Bend County,21,21 yrs,22042,11287,10755,4459,2359,2100,3538,1788,1750,6162,3118,3044,6456,3337,3119,1427,685,742
2045,157,Fort Bend County,22,22 yrs,22045,11217,10828,4414,2320,2094,3577,1796,1781,6100,3052,3048,6554,3365,3189,1400,684,716
2045,157,Fort Bend County,23,23 yrs,22226,11235,10991,4513,2353,2160,3603,1802,1801,6032,2992,3040,6713,3425,3288,1365,663,702
2045,157,Fort Bend County,24,24 yrs,22177,11198,10979,4511,2357,2154,3594,1794,1800,5981,2943,3038,6756,3451,3305,1335,653,682
2045,157,Fort Bend County,25,25 yrs,22123,11104,11019,4510,2357,2153,3592,1787,1805,5902,2883,3019,6813,3439,3374,1306,638,668
2045,157,Fort Bend County,26,26 yrs,22398,11216,11182,4540,2374,2166,3566,1774,1792,5982,2905,3077,7028,3536,3492,1282,627,655
2045,157,Fort Bend County,27,27 yrs,22587,11232,11355,4513,2363,2150,3530,1748,1782,6056,2919,3137,7236,3586,3650,1252,616,636
2045,157,Fort Bend County,28,28 yrs,22873,11355,11518,4570,2402,2168,3479,1728,1751,6138,2943,3195,7458,3671,3787,1228,611,617
2045,157,Fort Bend County,29,29 yrs,23077,11355,11722,4552,2384,2168,3432,1698,1734,6207,2957,3250,7683,3725,3958,1203,591,612
2045,157,Fort Bend County,30,30 yrs,23258,11375,11883,4571,2393,2178,3372,1665,1707,6287,2971,3316,7846,3760,4086,1182,586,596
2045,157,Fort Bend County,31,31 yrs,23648,11601,12047,4624,2418,2206,3320,1635,1685,6372,3015,3357,8170,3953,4217,1162,580,582
2045,157,Fort Bend County,32,32 yrs,23988,11828,12160,4648,2438,2210,3254,1602,1652,6440,3045,3395,8492,4161,4331,1154,582,572
2045,157,Fort Bend County,33,33 yrs,24383,12036,12347,4699,2461,2238,3206,1575,1631,6501,3073,3428,8844,4356,4488,1133,571,562
2045,157,Fort Bend County,34,34 yrs,24819,12317,12502,4763,2498,2265,3169,1558,1611,6559,3098,3461,9206,4590,4616,1122,573,549
2045,157,Fort Bend County,35,35 yrs,26660,13387,13273,5542,3089,2453,3236,1557,1679,6698,3122,3576,10074,5041,5033,1110,578,532
2045,157,Fort Bend County,36,36 yrs,27418,13634,13784,5977,3183,2794,3606,1724,1882,6701,3100,3601,9997,4986,5011,1137,641,496
2045,157,Fort Bend County,37,37 yrs,28085,14046,14039,5875,3093,2782,3637,1769,1868,6625,3177,3448,10873,5457,5416,1075,550,525
2045,157,Fort Bend County,38,38 yrs,28950,14364,14586,6115,3208,2907,3837,1836,2001,6879,3214,3665,10981,5525,5456,1138,581,557
2045,157,Fort Bend County,39,39 yrs,29339,14872,14467,6493,3553,2940,3794,1908,1886,6808,3273,3535,11169,5594,5575,1075,544,531
2045,157,Fort Bend County,40,40 yrs,29677,14737,14940,6502,3488,3014,3869,1795,2074,7052,3361,3691,11076,5464,5612,1178,629,549
2045,157,Fort Bend County,41,41 yrs,30551,15253,15298,6762,3455,3307,4073,1966,2107,6933,3329,3604,11504,5807,5697,1279,696,583
2045,157,Fort Bend County,42,42 yrs,30395,15282,15113,6642,3357,3285,4131,2104,2027,7027,3293,3734,11473,5958,5515,1122,570,552
2045,157,Fort Bend County,43,43 yrs,29619,15512,14107,6796,3634,3162,4039,2016,2023,6947,3299,3648,10655,5861,4794,1182,702,480
2045,157,Fort Bend County,44,44 yrs,30683,15828,14855,6889,3642,3247,4336,2091,2245,6812,3255,3557,11384,6145,5239,1262,695,567
2045,157,Fort Bend County,45,45 yrs,29982,15394,14588,7187,3943,3244,4336,2140,2196,6772,3268,3504,10448,5353,5095,1239,690,549
2045,157,Fort Bend County,46,46 yrs,29276,14663,14613,6717,3552,3165,4297,2094,2203,6781,3182,3599,10262,5190,5072,1219,645,574
2045,157,Fort Bend County,47,47 yrs,29420,15034,14386,6636,3495,3141,4421,2083,2338,6486,3163,3323,10684,5669,5015,1193,624,569
2045,157,Fort Bend County,48,48 yrs,28773,14811,13962,6918,3691,3227,4269,2137,2132,6142,2983,3159,10389,5414,4975,1055,586,469
2045,157,Fort Bend County,49,49 yrs,28652,14884,13768,6916,3676,3240,4317,2103,2214,6200,3013,3187,10162,5495,4667,1057,597,460
2045,157,Fort Bend County,50,50 yrs,28422,14463,13959,6642,3483,3159,4239,1990,2249,6187,3070,3117,10255,5292,4963,1099,628,471
2045,157,Fort Bend County,51,51 yrs,28275,14334,13941,6791,3504,3287,4211,2071,2140,6290,3008,3282,9946,5180,4766,1037,571,466
2045,157,Fort Bend County,52,52 yrs,28293,14814,13479,6537,3514,3023,4385,2214,2171,6220,3030,3190,10086,5441,4645,1065,615,450
2045,157,Fort Bend County,53,53 yrs,25358,13271,12087,5713,3036,2677,3935,1939,1996,5806,2923,2883,8993,4847,4146,911,526,385
2045,157,Fort Bend County,54,54 yrs,22289,11403,10886,4107,2147,1960,3396,1735,1661,5625,2828,2797,8466,4298,4168,695,395,300
2045,157,Fort Bend County,55,55 yrs,21387,10708,10679,3771,1961,1810,3030,1461,1569,5358,2634,2724,8603,4241,4362,625,411,214
2045,157,Fort Bend County,56,56 yrs,19887,10293,9594,3921,2029,1892,2717,1318,1399,4953,2525,2428,7770,4105,3665,526,316,210
2045,157,Fort Bend County,57,57 yrs,19265,9650,9615,4146,2072,2074,2428,1031,1397,4627,2457,2170,7552,3798,3754,512,292,220
2045,157,Fort Bend County,58,58 yrs,19023,9795,9228,4438,2201,2237,2328,1089,1239,4675,2408,2267,6989,3779,3210,593,318,275
2045,157,Fort Bend County,59,59 yrs,18695,9361,9334,4469,2284,2185,2252,999,1253,4583,2402,2181,6902,3406,3496,489,270,219
